,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
36245,24,Female,Master,132998.0,0.0,Mortgage,20000,Education,11.16,0.15,3.0,621.0,Yes,0
36246,29,Female,Bachelor,117261.0,4.0,Mortgage,12000,Venture,10.37,0.1,7.0,659.0,No,0
36247,24,Female,Bachelor,45482.0,0.0,Rent,7200,Personal,12.15,0.16,3.0,644.0,Yes,0
36248,27,Male,Associate,45310.0,1.0,Rent,7872,Education,11.08,0.17,6.0,624.0,No,0
36249,23,Female,Associate,37448.0,0.0,Rent,4200,Medical,8.28,0.11,4.0,674.0,Yes,0
36250,30,Female,Bachelor,100638.0,9.0,Mortgage,5851,Venture,10.33,0.06,8.0,690.0,Yes,0
36251,29,Female,Master,121176.0,10.0,Mortgage,10000,Venture,14.81,0.08,10.0,649.0,No,0
36252,24,Male,High School,146004.0,0.0,Mortgage,20000,Venture,8.9,0.14,4.0,566.0,Yes,0
36253,24,Female,High School,41855.0,1.0,Rent,6000,Debtconsolidation,13.61,0.14,4.0,650.0,No,0
36254,25,Male,Master,37086.0,2.0,Rent,4000,Education,12.97,0.11,4.0,675.0,Yes,0
36255,29,Female,Bachelor,79130.0,5.0,Rent,3000,Homeimprovement,6.46,0.04,8.0,689.0,No,0
36256,24,Male,Bachelor,104172.0,0.0,Mortgage,23095,Homeimprovement,11.47,0.24,4.0,610.0,No,0
36257,28,Male,Bachelor,58599.0,9.0,Rent,1924,Debtconsolidation,10.74,0.03,5.0,716.0,No,0
36258,23,Female,Bachelor,94527.0,2.0,Rent,9600,Personal,12.94,0.1,5.0,637.0,Yes,0
36259,39,Male,Bachelor,168663.5,18.5,Mortgage,20000,Venture,16.65,0.05,13.0,630.0,No,0
36260,25,Female,Associate,168663.5,2.0,Mortgage,20000,Debtconsolidation,10.43,0.11,4.0,584.0,No,0
36261,23,Male,High School,58845.0,0.0,Rent,4800,Debtconsolidation,7.13,0.08,4.0,648.0,Yes,0
36262,32,Female,Associate,156824.0,11.0,Mortgage,16088,Medical,10.03,0.1,10.0,593.0,Yes,0
36263,36,Male,High School,90049.0,8.0,Mortgage,7186,Medical,6.62,0.08,9.0,621.0,Yes,0
36264,39,Female,Bachelor,111164.0,18.0,Mortgage,3533,Debtconsolidation,5.94,0.03,11.0,684.0,No,0
36265,29,Male,Associate,168663.5,6.0,Mortgage,23095,Venture,14.27,0.18,9.0,647.0,Yes,0
36266,24,Female,Associate,135798.0,0.0,Mortgage,3635,Education,6.35,0.03,4.0,652.0,Yes,0
36267,22,Male,High School,79306.0,0.0,Rent,16000,Personal,8.96,0.2,4.0,641.0,Yes,0
36268,23,Male,Bachelor,73060.0,1.0,Mortgage,18171,Education,15.98,0.25,4.0,673.0,Yes,0
36269,22,Male,High School,77859.0,1.0,Rent,7000,Education,9.03,0.09,4.0,646.0,Yes,0
36270,28,Male,Associate,32547.0,7.0,Rent,4565,Education,12.06,0.14,5.0,649.0,Yes,0
36271,33,Female,Bachelor,53964.0,6.0,Rent,5000,Debtconsolidation,10.12,0.09,8.0,625.0,No,0
36272,28,Female,Associate,51536.0,1.0,Rent,5000,Medical,9.92,0.1,6.0,536.0,Yes,0
36273,23,Male,Associate,37026.0,0.0,Rent,6211,Education,11.37,0.17,4.0,689.0,Yes,0
36274,29,Female,Master,35526.0,5.0,Rent,4000,Debtconsolidation,10.59,0.11,10.0,701.0,Yes,0
36275,25,Female,Associate,70909.0,2.0,Mortgage,3000,Education,5.71,0.04,4.0,622.0,Yes,0
36276,24,Male,Associate,104433.0,0.0,Rent,12200,Education,7.29,0.12,3.0,589.0,Yes,0
36277,37,Female,Doctorate,79106.0,16.0,Rent,8700,Medical,7.88,0.11,11.0,706.0,No,0
36278,39,Female,High School,73514.0,18.0,Mortgage,5000,Education,14.9,0.07,15.5,663.0,Yes,0
36279,29,Female,Associate,63634.0,7.0,Rent,8000,Debtconsolidation,9.21,0.13,8.0,565.0,Yes,0
36280,22,Female,High School,72826.0,1.0,Rent,12000,Personal,8.17,0.16,3.0,624.0,Yes,0
36281,31,Female,Associate,168663.5,6.0,Mortgage,7878,Debtconsolidation,5.78,0.01,8.0,707.0,Yes,0
36282,24,Male,Master,54761.0,0.0,Rent,10000,Education,6.4,0.18,4.0,585.0,No,0
36283,34,Male,Bachelor,120574.0,10.0,Mortgage,6000,Personal,7.14,0.05,13.0,675.0,Yes,0
36284,22,Male,Master,51718.0,0.0,Rent,3600,Personal,9.9,0.07,4.0,675.0,Yes,0
36285,25,Female,Master,75566.0,2.0,Mortgage,9501,Education,6.58,0.13,3.0,699.0,No,0
36286,22,Male,Bachelor,63497.0,0.0,Rent,9019,Venture,11.93,0.14,4.0,653.0,Yes,0
36287,22,Female,High School,29723.0,0.0,Own,7000,Medical,11.9,0.24,3.0,655.0,Yes,0
36288,39,Male,Associate,44451.0,15.0,Rent,5000,Venture,10.31,0.11,15.5,648.0,No,0
36289,32,Male,Bachelor,48952.0,10.0,Rent,2800,Debtconsolidation,9.51,0.06,8.0,567.0,Yes,0
36290,24,Male,Master,55552.0,0.0,Mortgage,6000,Venture,5.79,0.11,3.0,558.0,Yes,0
36291,25,Male,Bachelor,85140.0,0.0,Mortgage,4800,Medical,9.16,0.06,4.0,639.0,No,0
36292,31,Female,Associate,73037.0,8.0,Rent,8000,Personal,8.86,0.11,6.0,622.0,Yes,0
36293,26,Male,High School,50325.0,2.0,Rent,3000,Debtconsolidation,10.19,0.06,3.0,663.0,Yes,0
36294,25,Female,Master,55588.0,1.0,Mortgage,7000,Education,7.08,0.13,4.0,651.0,Yes,0
36295,24,Female,Bachelor,77783.0,2.0,Mortgage,15000,Homeimprovement,11.84,0.19,3.0,617.0,Yes,0
36296,32,Male,Associate,109374.0,8.0,Mortgage,5000,Homeimprovement,9.29,0.05,6.0,680.0,Yes,0
36297,31,Male,High School,29695.0,9.0,Rent,5000,Education,7.75,0.17,9.0,623.0,No,0
36298,33,Female,High School,31867.0,5.0,Mortgage,2000,Homeimprovement,12.27,0.06,8.0,580.0,No,0
36299,24,Female,Associate,120903.0,0.0,Mortgage,14000,Medical,6.88,0.12,3.0,641.0,Yes,0
36300,24,Male,Associate,25031.0,4.0,Rent,4000,Venture,8.09,0.16,3.0,638.0,Yes,0
36301,23,Male,Master,58363.0,0.0,Rent,6000,Personal,12.41,0.1,4.0,597.0,Yes,0
36302,34,Male,Associate,45517.0,7.0,Rent,11000,Venture,10.93,0.24,10.0,571.0,No,0
36303,25,Female,Associate,58556.0,3.0,Mortgage,14072,Venture,11.01,0.24,6.0,573.0,Yes,0
36304,24,Female,High School,42939.0,3.0,Rent,3000,Venture,8.16,0.07,5.0,618.0,Yes,0
36305,24,Female,High School,73195.0,1.0,Mortgage,3200,Medical,8.94,0.04,3.0,584.0,No,0
36306,23,Male,Master,42822.0,0.0,Rent,2000,Medical,8.43,0.05,3.0,614.0,Yes,0
36307,30,Female,Associate,168663.5,8.0,Mortgage,12000,Debtconsolidation,8.09,0.07,8.0,681.0,Yes,0
36308,27,Female,Bachelor,54246.0,3.0,Rent,3398,Education,11.37,0.06,7.0,655.0,Yes,0
36309,29,Female,Bachelor,74870.0,8.0,Mortgage,9000,Education,11.01,0.12,9.0,569.0,Yes,0
36310,27,Male,Bachelor,79021.0,6.0,Mortgage,5000,Personal,7.55,0.06,3.0,532.0,Yes,0
36311,30,Male,High School,35595.0,8.0,Mortgage,2000,Education,10.66,0.06,9.0,551.0,No,0
36312,22,Male,High School,58231.0,2.0,Rent,6000,Education,10.98,0.1,4.0,618.0,No,0
36313,23,Female,Associate,102950.0,1.0,Mortgage,10000,Debtconsolidation,7.64,0.1,3.0,647.0,Yes,0
36314,35,Male,Bachelor,26839.0,15.0,Rent,2500,Venture,14.35,0.09,7.0,653.0,No,0
36315,25,Female,Bachelor,56406.0,6.0,Rent,2000,Medical,11.99,0.04,5.0,670.0,Yes,0
36316,25,Male,Associate,50192.0,3.0,Rent,10421,Personal,11.35,0.21,6.0,581.0,Yes,0
36317,27,Male,Master,28666.0,2.0,Rent,2435,Education,10.11,0.08,6.0,581.0,Yes,0
36318,37,Female,High School,73053.0,16.0,Mortgage,12000,Debtconsolidation,12.83,0.16,14.0,667.0,No,0
36319,25,Female,Master,164197.0,2.0,Mortgage,8000,Education,10.91,0.05,3.0,584.0,Yes,0
36320,30,Male,High School,53659.0,10.0,Rent,9147,Medical,7.29,0.17,6.0,639.0,Yes,0
36321,29,Female,High School,86331.0,8.0,Rent,9600,Education,10.97,0.11,6.0,508.0,Yes,0
36322,24,Female,Bachelor,54859.0,5.0,Rent,6000,Medical,7.49,0.11,3.0,565.0,Yes,0
36323,27,Female,High School,135636.0,5.0,Mortgage,3000,Debtconsolidation,9.36,0.02,7.0,540.0,Yes,0
36324,31,Male,Bachelor,168663.5,6.0,Mortgage,6180,Homeimprovement,7.82,0.01,9.0,714.0,No,0
36325,23,Female,High School,73207.0,0.0,Mortgage,8000,Debtconsolidation,7.44,0.11,2.0,500.0,Yes,0
36326,24,Male,Bachelor,78715.0,2.0,Rent,3556,Education,8.89,0.05,4.0,625.0,No,0
36327,26,Male,Associate,50101.0,6.0,Rent,3000,Debtconsolidation,10.86,0.06,3.0,637.0,No,0
36328,28,Male,Master,163419.0,2.0,Rent,23095,Personal,11.39,0.15,6.0,716.0,No,0
36329,23,Male,Associate,65927.0,3.0,Mortgage,2789,Education,14.45,0.04,4.0,650.0,Yes,0
36330,33,Female,Associate,73287.0,9.0,Mortgage,17000,Personal,13.5,0.23,9.0,607.0,Yes,0
36331,26,Female,Bachelor,85048.0,2.0,Rent,5600,Medical,13.55,0.07,5.0,625.0,Yes,0
36332,26,Female,Bachelor,38225.0,7.0,Rent,8357,Venture,13.38,0.22,3.0,654.0,No,0
36333,30,Male,Bachelor,88459.0,7.0,Rent,9419,Personal,7.05,0.11,8.0,702.0,Yes,0
36334,36,Female,High School,168663.5,12.0,Mortgage,22313,Venture,9.44,0.07,10.0,661.0,Yes,0
36335,28,Male,Associate,112539.0,4.0,Own,9900,Education,10.69,0.09,6.0,658.0,Yes,0
36336,26,Male,High School,103055.0,2.0,Mortgage,10000,Personal,9.35,0.1,5.0,679.0,Yes,0
36337,35,Female,Associate,69103.0,10.0,Mortgage,12093,Medical,5.91,0.17,10.0,710.0,No,0
36338,23,Female,High School,48964.0,1.0,Rent,6000,Venture,7.67,0.12,2.0,638.0,Yes,0
36339,33,Male,Bachelor,91308.0,10.0,Mortgage,4000,Medical,13.62,0.04,5.0,669.0,No,0
36340,36,Male,High School,38246.0,12.0,Rent,8000,Debtconsolidation,8.65,0.21,13.0,571.0,Yes,0
36341,37,Female,Bachelor,84978.0,12.0,Mortgage,18000,Medical,11.11,0.21,13.0,664.0,Yes,0
36342,28,Female,Master,77471.0,2.0,Mortgage,5000,Venture,13.0,0.06,6.0,621.0,No,0
36343,22,Male,High School,60749.0,1.0,Rent,11000,Education,10.51,0.18,3.0,650.0,No,0
36344,27,Male,Bachelor,57509.0,3.0,Mortgage,12970,Debtconsolidation,11.15,0.23,6.0,515.0,Yes,0
36345,22,Female,High School,51597.0,0.0,Rent,10000,Education,11.79,0.19,4.0,564.0,Yes,0
36346,22,Male,Associate,51690.0,0.0,Rent,5000,Medical,13.39,0.1,2.0,600.0,No,0
36347,27,Male,Associate,45456.0,5.0,Rent,3000,Medical,11.64,0.07,4.0,674.0,Yes,0
36348,23,Male,Bachelor,51619.0,0.0,Rent,4500,Debtconsolidation,6.67,0.09,4.0,653.0,No,0
36349,23,Female,Associate,168663.5,0.0,Mortgage,8200,Education,6.93,0.05,3.0,655.0,No,0
36350,23,Female,High School,109316.0,0.0,Mortgage,15000,Medical,10.03,0.14,4.0,636.0,Yes,0
36351,23,Male,Associate,44340.0,3.0,Rent,7000,Education,10.63,0.16,3.0,687.0,No,0
36352,29,Female,Master,93710.0,1.0,Mortgage,10000,Homeimprovement,9.24,0.11,8.0,688.0,Yes,0
36353,34,Male,Bachelor,54527.0,10.0,Mortgage,9641,Debtconsolidation,7.6,0.18,9.0,667.0,Yes,0
36354,35,Female,Associate,168663.5,12.0,Mortgage,2193,Personal,13.4,0.0,7.0,565.0,Yes,0
36355,32,Male,Bachelor,42481.0,10.0,Rent,1916,Medical,12.6,0.05,7.0,673.0,Yes,0
36356,23,Female,Master,127073.0,1.0,Mortgage,12803,Homeimprovement,11.8,0.1,3.0,648.0,No,0
36357,29,Female,Master,49199.0,7.0,Mortgage,10000,Personal,8.28,0.2,9.0,719.0,Yes,0
36358,23,Female,Master,105564.0,2.0,Mortgage,15000,Debtconsolidation,10.76,0.14,2.0,597.0,Yes,0
36359,26,Male,Bachelor,60891.0,5.0,Rent,10000,Personal,8.5,0.16,3.0,533.0,Yes,0
36360,23,Male,High School,43206.0,0.0,Rent,5000,Medical,10.97,0.12,3.0,632.0,Yes,0
36361,24,Female,High School,156950.0,3.0,Mortgage,6000,Medical,5.69,0.04,4.0,666.0,Yes,0
36362,25,Male,Associate,60277.0,3.0,Rent,5940,Personal,14.57,0.1,4.0,658.0,No,0
36363,26,Male,High School,79049.0,1.0,Mortgage,14400,Education,9.49,0.18,5.0,562.0,No,0
36364,27,Male,Bachelor,48964.0,4.0,Rent,6500,Venture,8.4,0.13,4.0,600.0,Yes,0
36365,26,Male,High School,90951.0,2.0,Mortgage,12000,Homeimprovement,7.23,0.13,4.0,527.0,Yes,0
36366,36,Male,High School,113558.0,12.0,Rent,3000,Education,8.21,0.03,14.0,562.0,No,0
36367,31,Male,Master,168663.5,6.0,Mortgage,18163,Personal,13.5,0.1,10.0,690.0,No,0
36368,22,Male,High School,43671.0,2.0,Mortgage,12320,Personal,10.49,0.28,4.0,648.0,Yes,0
36369,23,Male,Master,61756.0,0.0,Rent,15000,Debtconsolidation,11.11,0.24,4.0,672.0,No,0
36370,27,Female,Bachelor,56516.0,5.0,Mortgage,18000,Medical,8.17,0.32,9.0,622.0,Yes,0
36371,33,Female,Associate,89881.0,9.0,Rent,15000,Personal,11.11,0.17,7.0,620.0,Yes,0
36372,22,Female,Associate,60979.0,0.0,Rent,2000,Personal,6.04,0.03,3.0,625.0,No,0
36373,24,Male,Master,48849.0,0.0,Rent,7000,Education,11.55,0.14,3.0,641.0,No,0
36374,24,Female,High School,36969.0,0.0,Mortgage,6000,Medical,13.54,0.16,3.0,659.0,Yes,0
36375,36,Male,Associate,73005.0,14.0,Rent,15000,Homeimprovement,11.01,0.21,14.0,626.0,Yes,0
36376,26,Male,Bachelor,72890.0,0.0,Mortgage,10500,Education,13.5,0.14,6.0,628.0,Yes,0
36377,25,Male,High School,73109.0,6.0,Rent,3000,Venture,14.07,0.04,3.0,648.0,No,0
36378,31,Female,Associate,104430.0,12.0,Mortgage,18279,Venture,11.01,0.18,5.0,613.0,Yes,0
36379,27,Male,Master,26941.0,2.0,Rent,1500,Venture,13.59,0.06,7.0,637.0,Yes,0
36380,23,Male,High School,106080.0,0.0,Mortgage,11000,Medical,11.37,0.1,3.0,629.0,No,0
36381,28,Male,Associate,63172.0,4.0,Mortgage,10802,Venture,6.92,0.17,9.0,670.0,Yes,0
36382,29,Male,Bachelor,60991.0,7.0,Mortgage,16000,Venture,10.68,0.26,6.0,650.0,Yes,0
36383,26,Male,Bachelor,64592.0,4.0,Mortgage,8000,Education,7.86,0.12,2.0,677.0,Yes,0
36384,26,Female,High School,46771.0,2.0,Rent,3142,Personal,10.85,0.07,5.0,594.0,No,0
36385,30,Female,Bachelor,90774.0,8.0,Rent,15000,Personal,7.92,0.17,6.0,681.0,No,0
36386,24,Male,High School,51231.0,1.0,Mortgage,11000,Debtconsolidation,7.79,0.21,4.0,605.0,Yes,0
36387,23,Male,Bachelor,66807.0,0.0,Mortgage,8000,Education,10.6,0.12,3.0,626.0,No,0
36388,39,Male,Bachelor,64179.0,15.0,Rent,5609,Personal,11.0,0.09,13.0,662.0,Yes,0
36389,28,Female,Master,75445.0,4.0,Mortgage,3500,Education,12.06,0.05,5.0,608.0,Yes,0
36390,27,Female,Associate,50224.0,3.0,Mortgage,23095,Venture,11.52,0.37,6.0,667.0,No,0
36391,23,Male,Bachelor,84897.0,2.0,Rent,15000,Education,10.91,0.18,2.0,609.0,Yes,0
36392,24,Male,Associate,93267.0,0.0,Rent,3631,Debtconsolidation,7.9,0.04,2.0,611.0,Yes,0
36393,23,Female,High School,73062.0,0.0,Rent,8000,Medical,13.73,0.11,3.0,573.0,Yes,0
36394,23,Male,Bachelor,105364.0,1.0,Mortgage,1977,Personal,9.77,0.02,3.0,662.0,Yes,0
36395,27,Male,Master,68056.0,8.0,Mortgage,20000,Education,11.01,0.29,7.0,693.0,No,0
36396,31,Female,Bachelor,61058.0,8.0,Rent,4500,Personal,10.42,0.07,6.0,689.0,No,0
36397,29,Male,Bachelor,122291.0,3.0,Mortgage,12000,Medical,11.01,0.1,10.0,643.0,No,0
36398,29,Female,Associate,109095.0,10.0,Rent,16163,Education,12.48,0.15,9.0,595.0,Yes,0
36399,27,Female,Bachelor,67895.0,4.0,Mortgage,18158,Education,12.89,0.27,5.0,662.0,Yes,0
36400,27,Male,Master,60585.0,2.0,Mortgage,12000,Venture,7.6,0.2,8.0,609.0,Yes,0
36401,31,Female,High School,45253.0,10.0,Rent,5000,Education,10.83,0.11,11.0,594.0,Yes,0
36402,24,Male,Master,144782.0,2.0,Mortgage,12000,Education,7.61,0.08,4.0,637.0,Yes,0
36403,25,Male,High School,79165.0,2.0,Rent,16000,Personal,9.05,0.2,7.0,508.0,Yes,0
36404,31,Male,Master,48890.0,7.0,Mortgage,4750,Debtconsolidation,9.7,0.1,8.0,698.0,Yes,0
36405,23,Female,High School,72359.0,0.0,Rent,5000,Personal,10.51,0.07,5.0,603.0,Yes,0
36406,24,Male,Bachelor,51596.0,2.0,Rent,1000,Personal,13.05,0.02,3.0,638.0,Yes,0
36407,29,Male,Master,97309.0,8.0,Rent,15000,Education,10.31,0.15,8.0,665.0,No,0
36408,35,Male,Associate,79198.0,11.0,Mortgage,11500,Homeimprovement,12.26,0.15,13.0,689.0,No,0
36409,25,Female,Associate,127756.0,3.0,Mortgage,23095,Education,7.51,0.2,6.0,674.0,Yes,0
36410,23,Male,Bachelor,90952.0,0.0,Mortgage,23095,Venture,14.76,0.27,5.0,599.0,Yes,0
36411,26,Male,Bachelor,61154.0,7.0,Rent,12000,Medical,8.3,0.2,4.0,651.0,Yes,0
36412,26,Male,High School,74378.0,2.0,Rent,3000,Personal,13.24,0.04,4.0,627.0,No,0
36413,23,Female,High School,96874.0,2.0,Mortgage,2000,Venture,8.75,0.02,4.0,625.0,Yes,0
36414,24,Female,Associate,99247.0,0.0,Mortgage,14000,Venture,7.88,0.14,4.0,685.0,No,0
36415,38,Female,Associate,149247.0,18.0,Rent,12000,Medical,7.74,0.08,14.0,676.0,No,0
36416,33,Male,Master,49154.0,7.0,Rent,4200,Medical,8.99,0.09,7.0,675.0,Yes,0
36417,29,Female,Bachelor,168663.5,8.0,Mortgage,21332,Personal,11.19,0.08,6.0,668.0,No,0
36418,26,Female,Master,81190.0,6.0,Rent,2315,Personal,12.57,0.03,3.0,522.0,Yes,0
36419,28,Male,Master,58658.0,5.0,Rent,12000,Medical,11.47,0.2,7.0,723.0,No,0
36420,24,Male,Bachelor,104032.0,2.0,Mortgage,8000,Education,11.1,0.08,2.0,697.0,No,0
36421,24,Female,Bachelor,116728.0,0.0,Mortgage,5000,Venture,10.6,0.04,4.0,718.0,No,0
36422,30,Female,High School,74962.0,6.0,Rent,6000,Education,15.0,0.08,9.0,668.0,No,0
36423,30,Female,Bachelor,74758.0,9.0,Mortgage,6000,Homeimprovement,8.44,0.08,9.0,642.0,Yes,0
36424,28,Female,Master,62537.0,4.0,Rent,8000,Homeimprovement,9.58,0.13,9.0,663.0,No,0
36425,23,Female,Bachelor,60774.0,0.0,Rent,6000,Personal,12.35,0.1,4.0,685.0,No,0
36426,20,Female,High School,168663.5,0.0,Own,2000,Venture,8.59,0.01,4.0,619.0,Yes,0
36427,29,Female,Associate,61171.0,6.0,Rent,5070,Debtconsolidation,10.51,0.08,10.0,693.0,No,0
36428,24,Female,High School,61184.0,3.0,Mortgage,2000,Personal,11.8,0.03,2.0,609.0,No,0
36429,30,Female,Bachelor,108939.0,7.0,Mortgage,20000,Education,12.28,0.18,6.0,636.0,Yes,0
36430,29,Male,Bachelor,73058.0,7.0,Rent,5500,Homeimprovement,8.51,0.08,8.0,714.0,Yes,0
36431,31,Female,High School,88569.0,9.0,Rent,8420,Education,8.24,0.1,9.0,667.0,Yes,0
36432,24,Male,Bachelor,79087.0,2.0,Mortgage,12000,Personal,10.69,0.15,4.0,635.0,No,0
36433,25,Female,Master,41118.0,1.0,Own,12192,Venture,12.38,0.3,4.0,562.0,Yes,0
36434,24,Male,Bachelor,36975.0,0.0,Rent,6000,Education,11.9,0.16,3.0,578.0,No,0
36435,23,Male,Associate,89716.0,1.0,Rent,9000,Education,11.07,0.1,3.0,607.0,Yes,0
36436,24,Male,Bachelor,87658.0,0.0,Rent,19618,Homeimprovement,11.51,0.22,3.0,610.0,Yes,0
36437,34,Male,Associate,168663.5,12.0,Mortgage,12846,Homeimprovement,7.6,0.03,8.0,497.5,Yes,0
36438,34,Male,Master,61322.0,8.0,Mortgage,12000,Venture,13.5,0.2,8.0,652.0,No,0
36439,33,Female,Master,88460.0,6.0,Mortgage,10000,Personal,8.52,0.11,9.0,726.0,No,0
36440,30,Female,Associate,61082.0,8.0,Mortgage,5000,Medical,6.5,0.08,8.0,642.0,Yes,0
36441,39,Female,Doctorate,92477.0,18.0,Mortgage,20000,Personal,12.91,0.22,14.0,719.0,Yes,0
36442,23,Female,High School,90890.0,0.0,Rent,7000,Personal,6.49,0.08,3.0,701.0,Yes,0
36443,25,Male,Bachelor,89056.0,5.0,Mortgage,5000,Medical,11.45,0.06,3.0,650.0,Yes,0
36444,23,Female,Associate,66995.0,2.0,Rent,10000,Education,11.19,0.15,3.0,547.0,Yes,0
36445,29,Female,Bachelor,49551.0,6.0,Rent,3392,Homeimprovement,9.12,0.07,6.0,648.0,No,0
36446,23,Male,Master,133088.0,1.0,Rent,20000,Education,12.41,0.15,3.0,560.0,Yes,0
36447,25,Female,High School,30705.0,4.0,Rent,2000,Venture,10.33,0.07,4.0,589.0,Yes,0
36448,29,Male,Associate,29231.0,9.0,Rent,5961,Venture,9.87,0.2,7.0,640.0,No,0
36449,30,Male,Associate,68007.0,3.0,Mortgage,10000,Education,7.04,0.15,8.0,497.5,Yes,0
36450,23,Male,Bachelor,30737.0,0.0,Rent,2000,Venture,14.04,0.07,3.0,608.0,Yes,0
36451,37,Male,Doctorate,168663.5,13.0,Mortgage,20000,Debtconsolidation,13.45,0.03,9.0,692.0,No,0
36452,24,Female,Associate,90885.0,4.0,Mortgage,8420,Education,11.58,0.09,4.0,661.0,No,0
36453,25,Female,Bachelor,66876.0,1.0,Rent,10000,Venture,12.51,0.15,2.0,668.0,No,0
36454,36,Male,Bachelor,103086.0,16.0,Rent,3525,Medical,11.4,0.03,12.0,590.0,Yes,0
36455,25,Male,High School,79227.0,1.0,Rent,4000,Personal,6.27,0.05,3.0,580.0,Yes,0
36456,24,Male,Associate,49109.0,3.0,Rent,5000,Debtconsolidation,11.2,0.1,3.0,565.0,Yes,0
36457,29,Male,Associate,108600.0,5.0,Mortgage,8000,Education,13.14,0.07,5.0,673.0,Yes,0
36458,24,Female,High School,25321.0,0.0,Rent,3000,Education,10.84,0.12,4.0,611.0,Yes,0
36459,23,Male,Master,49063.0,0.0,Rent,9000,Venture,11.24,0.18,4.0,542.0,Yes,0
36460,24,Female,High School,39410.0,2.0,Rent,3000,Medical,10.89,0.08,4.0,624.0,Yes,0
36461,22,Male,High School,38644.0,2.0,Rent,3000,Personal,11.22,0.08,4.0,561.0,Yes,0
36462,24,Male,Associate,68142.0,1.0,Mortgage,12000,Medical,11.01,0.18,3.0,550.0,Yes,0
36463,25,Male,Bachelor,49009.0,3.0,Mortgage,10000,Debtconsolidation,5.84,0.2,4.0,617.0,Yes,0
36464,23,Male,Bachelor,36909.0,0.0,Rent,4527,Debtconsolidation,11.81,0.12,4.0,668.0,Yes,0
36465,24,Female,Associate,94583.0,1.0,Mortgage,2138,Education,15.45,0.02,2.0,679.0,Yes,0
36466,24,Male,Associate,50398.0,1.0,Mortgage,6000,Medical,9.61,0.12,3.0,547.0,Yes,0
36467,27,Female,Bachelor,69750.0,4.0,Rent,5000,Personal,11.26,0.07,6.0,682.0,Yes,0
36468,25,Female,Associate,91133.0,0.0,Rent,20000,Venture,10.42,0.22,4.0,703.0,No,0
36469,39,Male,High School,66040.0,16.0,Rent,3000,Debtconsolidation,9.78,0.05,13.0,691.0,No,0
36470,23,Female,High School,79315.0,0.0,Mortgage,7000,Venture,7.31,0.09,4.0,668.0,Yes,0
36471,30,Male,Bachelor,82893.0,10.0,Mortgage,6000,Education,13.13,0.07,6.0,599.0,No,0
36472,24,Female,Associate,62107.0,0.0,Own,3296,Homeimprovement,10.0,0.05,3.0,638.0,No,0
36473,29,Female,High School,44586.0,3.0,Rent,3063,Medical,5.82,0.07,5.0,637.0,Yes,0
36474,29,Female,High School,126856.0,2.0,Rent,7000,Medical,7.74,0.06,7.0,579.0,Yes,0
36475,26,Female,Bachelor,133000.0,1.0,Mortgage,23095,Personal,8.27,0.21,3.0,637.0,No,0
36476,23,Male,Master,73821.0,0.0,Mortgage,18007,Medical,13.81,0.24,3.0,699.0,Yes,0
36477,23,Female,High School,87053.0,0.0,Mortgage,4977,Medical,12.76,0.06,4.0,639.0,Yes,0
36478,26,Male,Bachelor,40646.0,1.0,Own,12000,Venture,8.24,0.3,7.0,670.0,Yes,0
36479,24,Male,Bachelor,48824.0,4.0,Rent,5000,Debtconsolidation,12.3,0.1,4.0,596.0,Yes,0
36480,22,Female,Master,108971.0,0.0,Rent,12000,Personal,11.0,0.11,4.0,669.0,Yes,0
36481,25,Male,Master,73235.0,4.0,Rent,9000,Venture,11.52,0.12,3.0,629.0,Yes,0
36482,28,Male,High School,55048.0,5.0,Rent,10000,Medical,10.45,0.18,7.0,610.0,Yes,0
36483,32,Female,Master,83247.0,10.0,Mortgage,3538,Homeimprovement,13.33,0.04,10.0,599.0,Yes,0
36484,30,Female,Bachelor,42637.0,8.0,Rent,2629,Debtconsolidation,11.85,0.06,4.0,735.0,Yes,0
36485,23,Male,Associate,96619.0,1.0,Mortgage,3465,Debtconsolidation,9.85,0.04,3.0,687.0,Yes,0
36486,25,Female,High School,47387.0,2.0,Rent,3000,Debtconsolidation,7.38,0.06,3.0,636.0,Yes,0
36487,24,Male,Master,72910.0,4.0,Rent,10463,Homeimprovement,9.75,0.14,4.0,575.0,Yes,0
36488,25,Female,High School,103118.0,0.0,Rent,12000,Personal,11.74,0.12,4.0,667.0,Yes,0
36489,39,Male,Associate,79018.0,18.5,Mortgage,23095,Education,11.72,0.31,15.5,651.0,No,0
36490,27,Male,Master,87403.0,5.0,Mortgage,4200,Venture,11.34,0.05,5.0,649.0,No,0
36491,26,Female,Bachelor,90940.0,1.0,Mortgage,8000,Medical,10.85,0.09,6.0,609.0,No,0
36492,26,Male,Master,168663.5,1.0,Mortgage,15000,Education,12.81,0.08,4.0,668.0,Yes,0
36493,23,Female,Master,72972.0,0.0,Rent,15000,Debtconsolidation,10.65,0.21,3.0,665.0,Yes,0
36494,33,Male,Master,90692.0,8.0,Rent,10000,Homeimprovement,8.96,0.11,7.0,718.0,Yes,0
36495,30,Male,Master,161800.0,7.0,Mortgage,17852,Venture,10.98,0.11,8.0,647.0,Yes,0
